pulseheight,counts_ch_A,counts_ch_B
98.36265884652981,1050,0
99.58455522971653,1028,0
100.80645161290323,1078,0
102.02834799608993,1124,0
103.25024437927664,1071,0
104.47214076246334,1034,0
105.69403714565004,967,0
106.91593352883676,985,0
108.13782991202346,1801,0
109.35972629521017,5063,0
110.58162267839687,3073,0
111.80351906158359,1095,0
113.02541544477029,792,0
114.24731182795699,809,0
115.4692082111437,764,0
116.6911045943304,788,0
117.91300097751711,810,0
119.13489736070382,807,0
120.35679374389052,782,0
121.57869012707722,764,0
122.80058651026394,790,0
124.02248289345064,824,0
125.24437927663735,720,0
126.46627565982405,759,0
127.68817204301075,901,0
128.91006842619748,3059,0
130.13196480938416,7527,0
131.3538611925709,3578,0
132.57575757575756,873,0
133.7976539589443,564,0
135.01955034213097,609,0
136.2414467253177,603,0
137.46334310850438,576,0
138.6852394916911,617,0
139.90713587487784,600,0
141.1290322580645,611,0
142.35092864125124,649,0
143.57282502443792,712,0
144.79472140762465,658,0
146.01661779081132,600,0
147.23851417399806,586,0
148.46041055718473,577,0
149.68230694037146,645,0
150.90420332355816,645,0
152.12609970674487,659,0
153.3479960899316,631,0
154.56989247311827,603,0
155.791788856305,573,0
157.01368523949168,625,0
158.2355816226784,572,0
159.45747800586508,473,0
160.67937438905182,491,0
161.90127077223852,488,0
163.12316715542522,445,0
164.34506353861195,453,0
165.56695992179863,462,0
166.78885630498536,455,0
168.01075268817203,405,0
169.23264907135876,418,0
170.45454545454544,431,0
171.67644183773217,411,0
172.89833822091884,400,0
174.12023460410558,394,0
175.3421309872923,391,0
176.56402737047898,392,0
177.7859237536657,358,0
179.0078201368524,404,0
180.22971652003912,340,0
181.4516129032258,333,0
182.67350928641252,323,0
183.8954056695992,308,0
185.11730205278593,329,0
186.33919843597263,326,0
187.56109481915934,415,0
188.78299120234607,339,0
190.00488758553274,325,0
191.22678396871947,300,0
192.44868035190615,278,0
193.67057673509288,278,0
194.89247311827955,278,0
196.11436950146629,298,0
197.33626588465296,298,0
198.5581622678397,299,0
199.78005865102642,282,0
201.0019550342131,287,0
202.22385141739983,267,0
203.4457478005865,253,0
204.66764418377323,274,0
205.8895405669599,300,0
207.11143695014664,253,0
208.33333333333331,293,0
209.55522971652005,253,0
210.77712609970675,278,0
211.99902248289345,303,0
213.22091886608018,314,0
214.44281524926686,313,0
215.6647116324536,274,0
216.88660801564026,233,0
218.108504398827,244,0
219.33040078201367,253,0
220.5522971652004,374,0
221.77419354838707,1087,0
222.9960899315738,3598,0
224.21798631476054,3922,0
225.4398826979472,1385,0
226.66177908113394,320,0
227.88367546432062,167,0
229.10557184750735,188,0
230.32746823069402,201,0
231.54936461388075,205,0
232.77126099706743,184,0
233.99315738025416,181,0
235.2150537634409,204,0
236.43695014662757,174,0
237.6588465298143,189,0
238.88074291300097,177,0
240.1026392961877,206,0
241.32453567937438,165,0
242.5464320625611,248,0
243.76832844574778,310,0
244.99022482893452,286,0
246.21212121212122,188,0
247.43401759530792,168,0
248.65591397849465,186,0
249.87781036168133,169,0
251.09970674486806,167,0
252.32160312805473,175,0
253.54349951124146,151,0
254.76539589442814,186,0
255.98729227761487,181,0
257.2091886608016,203,0
258.4310850439883,198,0
259.65298142717495,204,0
260.8748778103617,198,0
262.0967741935484,167,0
263.3186705767351,207,0
264.5405669599218,206,0
265.7624633431085,190,0
266.9843597262952,191,0
268.20625610948196,177,0
269.42815249266863,183,0
270.6500488758553,174,0
271.87194525904204,196,0
273.09384164222877,195,0
274.31573802541544,181,0
275.5376344086021,156,0
276.75953079178885,163,0
277.9814271749756,191,0
279.2033235581623,218,0
280.425219941349,388,0
281.64711632453566,499,0
282.8690127077224,363,0
284.0909090909091,196,0
285.3128054740958,162,0
286.53470185728247,169,0
287.7565982404692,234,0
288.97849462365593,237,0
290.20039100684266,183,0
291.42228739002934,167,0
292.644183773216,162,0
293.86608015640275,192,0
295.0879765395895,241,0
296.30987292277615,216,0
297.5317693059628,181,0
298.75366568914956,169,0
299.9755620723363,151,0
301.19745845552296,191,0
302.4193548387097,173,0
303.64125122189637,183,0
304.8631476050831,183,0
306.08504398826983,194,0
307.3069403714565,193,0
308.5288367546432,182,0
309.7507331378299,180,0
310.97262952101664,152,0
312.1945259042033,166,0
313.41642228739005,162,0
314.6383186705767,169,0
315.86021505376345,158,0
317.0821114369502,168,0
318.30400782013686,188,0
319.52590420332353,182,0
320.74780058651027,167,0
321.969696969697,177,0
323.1915933528837,163,0
324.4134897360704,158,0
325.6353861192571,154,0
326.8572825024438,189,0
328.07917888563054,174,0
329.3010752688172,170,0
330.5229716520039,172,0
331.7448680351906,177,0
332.96676441837735,178,0
334.188660801564,192,0
335.4105571847507,136,0
336.63245356793743,145,0
337.85434995112416,165,0
339.0762463343109,165,0
340.29814271749757,235,0
341.52003910068424,297,0
342.741935483871,259,0
343.9638318670577,180,0
345.1857282502444,174,0
346.40762463343106,139,0
347.6295210166178,140,0
348.8514173998045,129,0
350.07331378299125,141,0
351.2952101661779,152,0
352.5171065493646,190,0
353.73900293255133,156,0
354.96089931573806,129,0
356.18279569892474,158,0
357.4046920821114,129,0
358.62658846529814,148,0
359.8484848484849,133,0
361.07038123167155,140,0
362.2922776148583,111,0
363.51417399804495,160,0
364.7360703812317,137,0
365.9579667644184,133,0
367.1798631476051,126,0
368.40175953079176,131,0
369.6236559139785,118,0
370.8455522971652,126,0
372.0674486803519,120,0
373.28934506353863,120,0
374.5112414467253,118,0
375.73313782991204,126,0
376.95503421309877,127,0
378.17693059628544,116,0
379.3988269794721,124,0
380.62072336265885,97,0
381.8426197458456,114,0
383.06451612903226,133,0
384.28641251221893,134,0
385.50830889540566,109,0
386.7302052785924,114,0
387.9521016617791,100,0
389.1739980449658,109,0
390.3958944281525,135,0
391.6177908113392,133,0
392.83968719452594,113,0
394.0615835777126,102,0
395.2834799608993,114,0
396.505376344086,97,0
397.72727272727275,114,0
398.9491691104595,113,0
400.17106549364615,104,0
401.3929618768328,101,0
402.61485826001956,110,0
403.8367546432063,133,0
405.05865102639297,147,0
406.28054740957964,190,0
407.50244379276637,375,0
408.7243401759531,709,0
409.94623655913983,700,0
411.1681329423265,402,0
412.3900293255132,204,0
413.6119257086999,114,0
414.83382209188665,91,0
416.0557184750733,108,0
417.27761485826,106,0
418.4995112414467,110,0
419.72140762463346,117,0
420.94330400782013,150,0
422.16520039100686,170,0
423.38709677419354,148,0
424.60899315738027,105,0
425.830889540567,91,0
427.0527859237537,114,0
428.27468230694035,98,0
429.4965786901271,109,0
430.7184750733138,119,0
431.9403714565005,106,0
433.1622678396872,104,0
434.3841642228739,94,0
435.6060606060606,84,0
436.82795698924735,76,0
438.04985337243403,99,0
439.2717497556207,93,0
440.49364613880743,97,0
441.71554252199417,95,0
442.93743890518084,108,0
444.1593352883675,78,0
445.38123167155425,93,0
446.603128054741,101,0
447.8250244379277,103,0
449.0469208211144,136,0
450.26881720430106,202,0
451.4907135874878,292,0
452.7126099706745,295,0
453.9345063538612,213,0
455.15640273704787,114,0
456.3782991202346,99,0
457.60019550342133,87,0
458.82209188660806,83,0
460.04398826979474,93,0
461.2658846529814,69,0
462.48778103616814,86,0
463.7096774193549,73,0
464.93157380254155,83,0
466.1534701857282,98,0
467.37536656891496,128,0
468.5972629521017,125,0
469.8191593352884,80,0
471.0410557184751,60,0
472.26295210166177,69,0
473.4848484848485,78,0
474.70674486803523,60,0
475.9286412512219,68,0
477.1505376344086,50,0
478.3724340175953,65,0
479.59433040078204,70,0
480.8162267839687,77,0
482.03812316715545,60,0
483.2600195503421,68,0
484.48191593352885,73,0
485.7038123167156,64,0
486.92570869990226,84,0
488.14760508308893,64,0
489.36950146627566,71,0
490.5913978494624,54,0
491.81329423264907,66,0
493.0351906158358,77,0
494.2570869990225,71,0
495.4789833822092,71,0
496.70087976539594,87,0
497.9227761485826,71,0
499.1446725317693,94,0
500.366568914956,118,0
501.58846529814275,171,0
502.8103616813294,210,0
504.0322580645161,181,0
505.25415444770283,125,0
506.47605083088956,89,0
507.6979472140763,101,0
508.91984359726297,87,0
510.14173998044964,116,0
511.3636363636364,129,0
512.5855327468231,159,0
513.8074291300097,145,0
515.0293255131965,128,0
516.2512218963832,96,0
517.4731182795699,72,0
518.6950146627566,60,0
519.9169110459434,71,0
521.13880742913,60,0
522.3607038123167,78,0
523.5826001955035,72,0
524.8044965786901,74,0
526.0263929618768,66,0
527.2482893450635,78,0
528.4701857282503,75,0
529.692082111437,83,0
530.9139784946237,136,0
532.1358748778104,160,0
533.3577712609971,187,0
534.5796676441838,126,0
535.8015640273704,77,0
537.0234604105572,75,0
538.2453567937439,78,0
539.4672531769306,87,0
540.6891495601174,67,0
541.911045943304,76,0
543.1329423264907,65,0
544.3548387096774,77,0
545.5767350928642,91,0
546.7986314760508,76,0
548.0205278592375,94,0
549.2424242424242,125,0
550.464320625611,131,0
551.6862170087977,106,0
552.9081133919843,93,0
554.1300097751711,76,0
555.3519061583578,78,0
556.5738025415445,97,0
557.7956989247311,84,0
559.0175953079179,87,0
560.2394916911046,77,0
561.4613880742913,91,0
562.6832844574781,84,0
563.9051808406647,71,0
565.1270772238514,50,0
566.3489736070381,51,0
567.5708699902249,42,0
568.7927663734115,50,0
570.0146627565982,61,0
571.236559139785,64,0
572.4584555229717,39,0
573.6803519061584,49,0
574.902248289345,66,0
576.1241446725318,68,0
577.3460410557185,66,0
578.5679374389052,65,0
579.7898338220919,58,0
581.0117302052786,70,0
582.2336265884653,62,0
583.455522971652,60,0
584.6774193548388,63,0
585.8993157380254,45,0
587.1212121212121,44,0
588.3431085043989,35,0
589.5650048875856,39,0
590.7869012707722,35,0
592.0087976539589,29,0
593.2306940371457,34,0
594.4525904203324,33,0
595.6744868035191,36,0
596.8963831867057,35,0
598.1182795698925,34,0
599.3401759530792,24,0
600.5620723362658,26,0
601.7839687194526,36,0
603.0058651026393,42,0
604.227761485826,39,0
605.4496578690128,43,0
606.6715542521995,33,0
607.8934506353861,32,0
609.1153470185728,24,0
610.3372434017596,25,0
611.5591397849462,23,0
612.7810361681329,33,0
614.0029325513196,30,0
615.2248289345064,31,0
616.4467253176931,26,0
617.6686217008798,33,0
618.8905180840665,24,0
620.1124144672532,18,0
621.3343108504399,21,0
622.5562072336265,23,0
623.7781036168133,25,0
625.0,18,0
626.2218963831867,29,0
627.4437927663735,41,0
628.6656891495602,77,0
629.8875855327468,94,0
631.1094819159335,66,0
632.3313782991203,59,0
633.5532746823069,34,0
634.7751710654936,23,0
635.9970674486804,21,0
637.2189638318671,25,0
638.4408602150538,53,0
639.6627565982405,100,0
640.8846529814272,261,0
642.1065493646139,382,0
643.3284457478006,327,0
644.5503421309872,234,0
645.772238514174,108,0
646.9941348973607,27,0
648.2160312805474,22,0
649.4379276637342,20,0
650.6598240469209,8,0
651.8817204301075,17,0
653.1036168132943,16,0
654.325513196481,16,0
655.5474095796676,18,0
656.7693059628543,17,0
657.9912023460411,20,0
659.2130987292278,19,0
660.4349951124145,22,0
661.6568914956011,23,0
662.8787878787879,14,0
664.1006842619746,16,0
665.3225806451613,11,0
666.544477028348,18,0
667.7663734115347,28,0
668.9882697947214,22,0
670.2101661779081,39,0
671.4320625610949,40,0
672.6539589442815,67,0
673.8758553274682,60,0
675.097751710655,54,0
676.3196480938417,24,0
677.5415444770283,16,0
678.763440860215,22,0
679.9853372434018,17,0
681.2072336265885,27,0
682.4291300097752,23,0
683.6510263929619,26,0
684.8729227761486,19,0
686.0948191593353,22,0
687.316715542522,20,0
688.5386119257087,27,0
689.7605083088954,19,0
690.9824046920821,28,0
692.2043010752689,21,0
693.4261974584556,15,0
694.6480938416422,14,0
695.8699902248289,15,0
697.0918866080157,18,0
698.3137829912024,14,0
699.535679374389,18,0
700.7575757575758,19,0
701.9794721407625,26,0
703.2013685239492,20,0
704.423264907136,20,0
705.6451612903226,30,0
706.8670576735093,21,0
708.088954056696,21,0
709.3108504398828,18,0
710.5327468230694,25,0
711.7546432062561,20,0
712.9765395894428,23,0
714.1984359726296,21,0
715.4203323558163,20,0
716.6422287390029,10,0
717.8641251221896,18,0
719.0860215053764,13,0
720.307917888563,14,0
721.5298142717497,14,0
722.7517106549365,7,0
723.9736070381232,10,0
725.1955034213099,16,0
726.4173998044967,15,0
727.6392961876833,10,0
728.86119257087,12,0
730.0830889540567,11,0
731.3049853372434,8,0
732.5268817204301,12,0
733.7487781036168,15,0
734.9706744868035,11,0
736.1925708699903,11,0
737.414467253177,12,0
738.6363636363636,13,0
739.8582600195504,13,0
741.0801564027371,6,0
742.3020527859237,9,0
743.5239491691104,11,0
744.7458455522972,17,0
745.9677419354839,11,0
747.1896383186706,14,0
748.4115347018574,6,0
749.633431085044,9,0
750.8553274682307,8,0
752.0772238514174,9,0
753.2991202346041,4,0
754.5210166177908,13,0
755.7429130009775,12,0
756.9648093841643,9,0
758.186705767351,5,0
759.4086021505377,12,0
760.6304985337243,10,0
761.8523949169111,2,0
763.0742913000978,8,0
764.2961876832844,12,0
765.5180840664711,18,0
766.7399804496579,11,0
767.9618768328446,18,0
769.1837732160313,28,0
770.405669599218,26,0
771.6275659824047,23,0
772.8494623655914,26,0
774.0713587487782,11,0
775.2932551319648,5,0
776.5151515151515,10,0
777.7370478983382,5,0
778.958944281525,5,0
780.1808406647117,4,0
781.4027370478983,7,0
782.624633431085,2,0
783.8465298142718,10,0
785.0684261974585,12,0
786.2903225806451,8,0
787.5122189638319,3,0
788.7341153470186,5,0
789.9560117302053,2,0
791.177908113392,9,0
792.3998044965787,4,0
793.6217008797654,6,0
794.8435972629521,13,0
796.0654936461389,9,0
797.2873900293255,15,0
798.5092864125122,30,0
799.7311827956989,72,0
800.9530791788857,80,0
802.1749755620724,80,0
803.396871945259,74,0
804.6187683284458,42,0
805.8406647116325,14,0
807.0625610948192,4,0
808.2844574780058,5,0
809.5063538611926,5,0
810.7282502443793,4,0
811.950146627566,3,0
813.1720430107528,6,0
814.3939393939394,3,0
815.6158357771261,2,0
816.8377321603128,2,0
818.0596285434996,4,0
819.2815249266862,4,0
820.5034213098729,2,0
821.7253176930597,3,0
822.9472140762464,3,0
824.1691104594331,2,0
825.3910068426197,6,0
826.6129032258065,5,0
827.8347996089932,5,0
829.0566959921798,1,0
830.2785923753665,7,0
831.5004887585533,9,0
832.72238514174,5,0
833.9442815249267,4,0
835.1661779081135,8,0
836.3880742913001,4,0
837.6099706744868,5,0
838.8318670576735,3,0
840.0537634408602,5,0
841.2756598240469,3,0
842.4975562072336,2,0
843.7194525904204,4,0
844.9413489736071,2,0
846.1632453567938,6,0
847.3851417399804,4,0
848.6070381231672,5,0
849.8289345063539,1,0
851.0508308895405,3,0
852.2727272727273,7,0
853.494623655914,1,0
854.7165200391007,0,0
855.9384164222874,5,0
857.1603128054742,3,0
858.3822091886608,1,0
859.6041055718475,3,0
860.8260019550343,4,0
862.0478983382209,4,0
863.2697947214076,0,0
864.4916911045943,5,0
865.7135874877811,5,0
866.9354838709678,4,0
868.1573802541545,1,0
869.3792766373411,2,0
870.6011730205279,2,0
871.8230694037146,2,0
873.0449657869012,3,0
874.266862170088,1,0
875.4887585532747,6,0
876.7106549364614,2,0
877.9325513196482,2,0
879.1544477028349,1,0
880.3763440860215,2,0
881.5982404692082,0,0
882.820136852395,2,0
884.0420332355816,2,0
885.2639296187683,3,0
886.485826001955,7,0
887.7077223851418,17,0
888.9296187683285,20,0
890.1515151515151,20,0
891.3734115347019,21,0
892.5953079178886,9,0
893.8172043010753,7,0
895.0391006842619,0,0
896.2609970674487,1,0
897.4828934506354,1,0
898.7047898338221,1,0
899.9266862170089,2,0
901.1485826001955,1,0
902.3704789833822,0,0
903.592375366569,1,0
904.8142717497557,0,0
906.0361681329423,0,0
907.258064516129,0,0
908.4799608993158,0,0
909.7018572825025,1,0
910.9237536656892,2,0
912.1456500488758,1,0
913.3675464320626,1,0
914.5894428152493,0,0
915.811339198436,1,0
917.0332355816226,0,0
918.2551319648094,1,0
919.4770283479961,1,0
920.6989247311828,1,0
921.9208211143696,3,0
923.1427174975562,1,0
924.3646138807429,0,0
925.5865102639297,1,0
926.8084066471164,2,0
928.030303030303,1,0
929.2521994134897,0,0
930.4740957966765,0,0
931.6959921798632,1,0
932.9178885630499,0,0
934.1397849462365,0,0
935.3616813294233,1,0
936.58357771261,0,0
937.8054740957967,0,0
939.0273704789834,0,0
940.2492668621701,1,0
941.4711632453568,0,0
942.6930596285436,1,0
943.9149560117303,1,0
945.1368523949169,0,0
946.3587487781036,1,0
947.5806451612904,2,0
948.802541544477,5,0
950.0244379276637,15,0
951.2463343108504,9,0
952.4682306940372,7,0
953.6901270772239,6,0
954.9120234604106,1,0
956.1339198435973,0,0
957.355816226784,0,0
958.5777126099707,0,0
959.7996089931573,0,0
961.0215053763441,0,0
962.2434017595308,0,0
963.4652981427175,1,0
964.6871945259043,0,0
965.909090909091,0,0
967.1309872922776,0,0
968.3528836754643,0,0
969.5747800586511,0,0
970.7966764418377,0,0
972.0185728250244,1,0
973.2404692082112,0,0
974.4623655913979,0,0
975.6842619745846,1,0
976.9061583577713,1,0
978.128054740958,1,0
979.3499511241447,0,0
980.5718475073314,0,0
981.793743890518,1,0
983.0156402737048,0,0
984.2375366568915,2,0
985.4594330400782,0,0
986.681329423265,1,0
987.9032258064517,0,0
989.1251221896383,1,0
990.347018572825,0,0
991.5689149560118,0,0
992.7908113391984,0,0
994.0127077223851,0,0
995.2346041055719,2,0
996.4565004887586,0,0
997.6783968719453,0,0
998.9002932551319,0,0
1000.1221896383187,0,0
1001.3440860215054,2,0
1002.5659824046921,0,0
1003.7878787878788,0,0
1005.0097751710655,0,0
1006.2316715542522,0,0
1007.453567937439,1,0
1008.6754643206257,1,0
1009.8973607038123,1,0
1011.119257086999,1,0
1012.3411534701858,0,0
1013.5630498533725,1,0
1014.7849462365591,0,0
1016.0068426197458,0,0
1017.2287390029326,0,0
1018.4506353861193,0,0
1019.672531769306,0,0
1020.8944281524927,1,0
1022.1163245356794,0,0
1023.3382209188661,0,0
1024.5601173020527,0,0
1025.7820136852397,0,0
1027.0039100684262,0,0
1028.225806451613,0,0
1029.4477028347997,0,0
1030.6695992179862,0,0
1031.8914956011731,0,0
1033.1133919843596,0,0
1034.3352883675466,0,0
1035.557184750733,0,0
1036.77908113392,0,0
1038.0009775171065,0,0
1039.2228739002933,0,0
1040.44477028348,0,0
1041.6666666666665,0,0
1042.8885630498535,0,0
1044.11045943304,0,0
1045.332355816227,1,0
1046.5542521994134,0,0
1047.7761485826004,0,0
1048.998044965787,0,0
1050.2199413489736,0,0
1051.4418377321604,1,0
1052.6637341153469,0,0
1053.8856304985338,0,0
1055.1075268817203,1,0
1056.3294232649073,0,0
1057.5513196480938,1,0
1058.7732160312808,1,0
1059.9951124144673,0,0
1061.217008797654,0,0
1062.4389051808407,0,0
1063.6608015640272,0,0
1064.8826979472142,1,0
1066.1045943304007,2,0
1067.3264907135876,0,0
1068.5483870967741,0,0
1069.770283479961,0,0
1070.9921798631476,0,0
1072.2140762463343,0,0
1073.435972629521,0,0
1074.6578690127076,1,0
1075.8797653958945,0,0
1077.101661779081,0,0
1078.323558162268,0,0
1079.5454545454545,0,0
1080.7673509286415,1,0
1081.989247311828,0,0
1083.2111436950145,1,0
1084.4330400782014,0,0
1085.654936461388,0,0
1086.876832844575,0,0
1088.0987292277614,1,0
1089.3206256109484,0,0
1090.5425219941349,0,0
1091.7644183773218,0,0
1092.9863147605083,0,0
1094.2082111436948,0,0
1095.4301075268818,0,0
1096.6520039100683,0,0
1097.8739002932552,0,0
1099.0957966764418,0,0
1100.3176930596287,0,0
1101.5395894428152,1,0
1102.7614858260022,0,0
1103.9833822091887,0,0
1105.2052785923752,0,0
1106.4271749755621,0,0
1107.6490713587486,0,0
1108.8709677419356,1,0
1110.092864125122,1,0
1111.314760508309,0,0
1112.5366568914956,0,0
1113.7585532746825,0,0
1114.980449657869,0,0
1116.2023460410555,0,0
1117.4242424242425,1,0
1118.646138807429,0,0
1119.868035190616,1,0
1121.0899315738025,0,0
1122.3118279569894,0,0
1123.533724340176,0,0
1124.7556207233629,0,0
1125.9775171065494,0,0
1127.199413489736,0,0
1128.4213098729228,0,0
1129.6432062561094,0,0
1130.8651026392963,0,0
1132.0869990224828,0,0
1133.3088954056698,0,0
1134.5307917888563,0,0
1135.7526881720432,0,0
1136.9745845552297,0,0
1138.1964809384162,1,0
1139.4183773216032,0,0
1140.6402737047897,1,0
1141.8621700879767,0,0
1143.0840664711632,0,0
1144.3059628543501,0,0
1145.5278592375366,0,0
1146.7497556207236,0,0
1147.97165200391,1,0
1149.1935483870966,1,0
1150.4154447702836,0,0
1151.63734115347,0,0
1152.859237536657,0,0
1154.0811339198435,0,0
1155.3030303030305,1,0
1156.524926686217,0,0
1157.746823069404,0,0
1158.9687194525904,0,0
1160.190615835777,0,0
1161.412512218964,0,0
1162.6344086021504,0,0
1163.8563049853374,0,0
1165.0782013685239,0,0
1166.3000977517108,0,0
1167.5219941348973,0,0
1168.7438905180843,0,0
1169.9657869012708,0,0
1171.1876832844573,0,0
1172.4095796676443,0,0
1173.6314760508308,1,0
1174.8533724340177,1,0
1176.0752688172042,0,0
1177.2971652003912,0,0
1178.5190615835777,1,0
1179.7409579667647,1,0
1180.9628543499512,0,0
1182.1847507331377,0,0
1183.4066471163246,0,0
1184.6285434995111,3,0
1185.850439882698,0,0
1187.0723362658846,1,0
1188.2942326490715,0,0
1189.516129032258,0,0
1190.738025415445,0,0
1191.9599217986315,0,0
1193.181818181818,0,0
1194.403714565005,0,0
1195.6256109481915,0,0
1196.8475073313784,0,0
1198.069403714565,0,0
1199.291300097752,0,0
1200.5131964809384,0,0
1201.7350928641251,0,0
1202.9569892473119,0,0
1204.1788856304984,0,0
1205.4007820136853,0,0
1206.6226783968718,0,0
1207.8445747800588,0,0
1209.0664711632453,0,0
1210.2883675464323,0,0
1211.5102639296188,0,0
1212.7321603128055,0,0
1213.9540566959922,0,0
1215.1759530791787,0,0
1216.3978494623657,0,0
1217.6197458455522,0,0
1218.8416422287391,0,0
1220.0635386119257,0,0
1221.2854349951126,0,0
1222.507331378299,0,0
1223.7292277614858,0,0
1224.9511241446726,0,0
1226.173020527859,0,0
1227.394916911046,0,0
1228.6168132942325,0,0
1229.8387096774195,0,0
1231.060606060606,1,0
1232.282502443793,0,0
1233.5043988269795,0,0
1234.7262952101662,0,0
1235.948191593353,0,0
1237.1700879765394,0,0
1238.3919843597264,1,0
1239.613880742913,0,0
1240.8357771260999,0,0
1242.0576735092864,0,0
1243.2795698924733,0,0
1244.5014662756598,0,0
1245.7233626588466,1,0
1246.9452590420333,0,0
1248.1671554252198,0,0
1249.3890518084067,1,0
