-5.382019732840534,0.0
-2.037107651847635,0.0
1.3078044291452624,15.0
4.652716510138163,121.0
7.997628591131058,139.0
11.342540672123958,105.0
14.687452753116856,134.0
18.032364834109753,130.0
21.377276915102655,279.0
24.722188996095554,417.0
28.06710107708845,363.0
31.41201315808135,507.0
34.75692523907424,589.0
38.10183732006715,721.0
41.446749401060046,583.0
44.79166148205294,600.0
48.13657356304585,600.0
51.48148564403874,554.0
54.82639772503163,487.0
58.17130980602454,562.0
61.51622188701743,550.0
64.86113396801034,551.0
68.20604604900323,485.0
71.55095812999615,970.0
74.89587021098903,2005.0
78.24078229198192,1202.0
81.58569437297483,242.0
84.93060645396773,397.0
88.27551853496063,391.0
91.62043061595352,50.0
94.96534269694641,-368.0
98.31025477793932,-383.0
101.65516685893222,-240.0
105.00007893992512,-196.0
108.34499102091802,-235.0
111.6899031019109,-309.0
115.03481518290381,-219.0
118.3797272638967,-204.0
121.72463934488961,-263.0
125.06955142588251,-168.0
128.4144635068754,-168.0
131.7593755878683,-35.0
135.1042876688612,-41.0
138.4491997498541,197.0
141.794111830847,26.0
145.13902391183987,225.0
148.48393599283278,334.0
151.8288480738257,388.0
155.1737601548186,371.0
158.5186722358115,424.0
161.86358431680438,419.0
165.2084963977973,321.0
168.5534084787902,384.0
171.8983205597831,283.0
175.24323264077597,270.0
178.58814472176886,426.0
181.93305680276177,1091.0
185.27796888375468,1778.0
188.62288096474757,771.0
191.96779304574048,533.0
195.31270512673336,438.0
198.65761720772628,512.0
202.0025292887192,414.0
205.34744136971207,403.0
208.69235345070496,395.0
212.03726553169784,398.0
215.38217761269073,325.0
218.72708969368367,361.0
222.07200177467655,388.0
225.41691385566943,329.0
228.76182593666235,208.0
232.10673801765526,243.0
235.45165009864817,234.0
238.79656217964106,1940.0
242.14147426063394,1611.0
245.48638634162683,493.0
248.8312984226197,330.0
252.17621050361265,370.0
255.52112258460554,370.0
258.8660346655984,413.0
262.21094674659133,282.0
265.55585882758425,300.0
268.90077090857716,354.0
272.24568298957,396.0
275.5905950705629,373.0
278.93550715155584,381.0
282.2804192325487,321.0
285.6253313135416,327.0
288.9702433945345,1131.0
292.31515547552743,4313.0
295.6600675565203,2411.0
299.00497963751326,536.0
302.3498917185061,228.0
305.694803799499,258.0
309.0397158804919,235.0
312.3846279614848,264.0
315.7295400424777,305.0
319.0744521234706,313.0
322.4193642044635,281.0
325.7642762854564,238.0
329.1091883664493,294.0
332.4541004474422,311.0
335.7990125284351,206.0
339.143924609428,305.0
342.4888366904209,443.0
345.83374877141387,2534.0
349.17866085240667,6889.0
352.52357293339963,3124.0
355.86848501439243,511.0
359.2133970953854,186.0
362.5583091763782,259.0
365.9032212573712,243.0
369.248133338364,213.0
372.593045419357,270.0
375.93795750034997,254.0
379.28286958134277,256.0
382.62778166233574,302.0
385.97269374332853,372.0
389.3176058243215,329.0
392.6625179053143,277.0
396.0074299863073,233.0
399.35234206730007,259.0
402.69725414829304,317.0
406.04216622928595,337.0
409.38707831027887,397.0
412.73199039127184,331.0
416.07690247226463,325.0
419.4218145532576,320.0
422.7667266342504,305.0
426.1116387152434,312.0
429.4565507962362,184.0
432.80146287722914,234.0
436.14637495822205,235.0
439.49128703921497,161.0
442.8361991202079,207.0
446.18111120120074,225.0
449.5260232821937,207.0
452.8709353631865,180.0
456.2158474441795,172.0
459.5607595251723,196.0
462.90567160616524,161.0
466.25058368715804,167.0
469.595495768151,164.0
472.940407849144,196.0
476.28531993013684,157.0
479.6302320111298,151.0
482.9751440921226,189.0
486.3200561731156,121.0
489.6649682541084,154.0
493.00988033510134,117.0
496.35479241609414,113.0
499.6997044970871,133.0
503.04461657808,89.0
506.3895286590729,131.0
509.73444074006585,61.0
513.0793528210587,130.0
516.4242649020516,135.0
519.7691769830444,104.0
523.1140890640374,106.0
526.4590011450302,102.0
529.8039132260233,127.0
533.1488253070161,124.0
536.493737388009,115.0
539.838649469002,101.0
543.1835615499948,130.0
546.5284736309877,96.0
549.8733857119805,88.0
553.2182977929735,107.0
556.5632098739663,132.0
559.9081219549593,76.0
563.2530340359522,149.0
566.5979461169451,66.0
569.942858197938,126.0
573.2877702789309,119.0
576.6326823599238,46.0
579.9775944409166,49.0
583.3225065219096,41.0
586.6674186029024,77.0
590.0123306838954,101.0
593.3572427648882,111.0
596.7021548458812,221.0
600.047066926874,929.0
603.391979007867,3251.0
606.7368910888599,3582.0
610.0818031698527,1188.0
613.4267152508457,172.0
616.7716273318385,45.0
620.1165394128315,57.0
623.4614514938243,72.0
626.8063635748173,79.0
630.1512756558101,41.0
633.496187736803,70.0
636.841099817796,89.0
640.1860118987888,61.0
643.5309239797818,81.0
646.8758360607746,46.0
650.2207481417676,76.0
653.5656602227604,47.0
656.9105723037534,105.0
660.2554843847462,185.0
663.6003964657391,176.0
666.945308546732,77.0
670.2902206277249,50.0
673.6351327087178,76.0
676.9800447897107,42.0
680.3249568707037,39.0
683.6698689516965,57.0
687.0147810326895,35.0
690.3596931136823,67.0
693.7046051946752,46.0
697.0495172756682,90.0
700.394429356661,78.0
703.7393414376538,101.0
707.0842535186468,75.0
710.4291655996398,68.0
713.7740776806326,102.0
717.1189897616256,91.0
720.4639018426184,96.0
723.8088139236113,41.0
727.1537260046043,56.0
730.4986380855971,69.0
733.8435501665899,84.0
737.1884622475828,89.0
740.5333743285759,70.0
743.8782864095687,84.0
747.2231984905615,70.0
750.5681105715545,65.0
753.9130226525474,108.0
757.2579347335404,118.0
760.6028468145332,272.0
763.947758895526,367.0
767.2926709765189,234.0
770.637583057512,83.0
773.9824951385048,69.0
777.3274072194976,67.0
780.6723193004906,128.0
784.0172313814835,117.0
787.3621434624765,82.0
790.7070555434693,61.0
794.0519676244621,67.0
797.396879705455,97.0
800.7417917864481,142.0
804.0867038674409,136.0
807.4316159484337,91.0
810.7765280294267,99.0
814.1214401104196,48.0
817.4663521914124,111.0
820.8112642724054,89.0
824.1561763533982,84.0
827.5010884343911,89.0
830.8460005153842,87.0
834.190912596377,93.0
837.5358246773698,103.0
840.8807367583627,89.0
844.2256488393557,93.0
847.5705609203485,82.0
850.9154730013415,65.0
854.2603850823343,80.0
857.6052971633272,62.0
860.9502092443203,100.0
864.2951213253131,119.0
867.6400334063059,117.0
870.9849454872988,91.0
874.3298575682918,90.0
877.6747696492846,92.0
881.0196817302775,74.0
884.3645938112704,66.0
887.7095058922633,111.0
891.0544179732564,111.0
894.3993300542492,101.0
897.744242135242,83.0
901.0891542162349,79.0
904.4340662972279,36.0
907.7789783782207,85.0
911.1238904592135,42.0
914.4688025402064,70.0
917.8137146211994,87.0
921.1586267021924,105.0
924.5035387831853,147.0
927.8484508641781,217.0
931.193362945171,188.0
934.538275026164,107.0
937.8831871071568,103.0
941.2280991881496,49.0
944.5730112691425,82.0
947.9179233501355,57.0
951.2628354311285,75.0
954.6077475121213,77.0
957.9526595931142,106.0
961.2975716741071,32.0
964.6424837551001,-2.0
967.9873958360929,67.0
971.3323079170857,56.0
974.6772199980786,82.0
978.0221320790716,76.0
981.3670441600644,80.0
984.7119562410574,49.0
988.0568683220503,105.0
991.4017804030432,81.0
994.7466924840361,68.0
998.091604565029,76.0
1001.4365166460218,62.0
1004.7814287270147,33.0
1008.1263408080077,60.0
1011.4712528890005,49.0
1014.8161649699935,46.0
1018.1610770509863,70.0
1021.5059891319793,72.0
1024.8509012129723,74.0
1028.195813293965,53.0
1031.540725374958,79.0
1034.885637455951,29.0
1038.2305495369437,35.0
1041.5754616179365,68.0
1044.9203736989293,61.0
1048.2652857799224,45.0
1051.6101978609154,64.0
1054.9551099419084,36.0
1058.3000220229012,37.0
1061.644934103894,58.0
1064.989846184887,75.0
1068.3347582658798,30.0
1071.6796703468726,41.0
1075.0245824278654,60.0
1078.3694945088585,42.0
1081.7144065898515,49.0
1085.0593186708445,49.0
1088.4042307518373,44.0
1091.74914283283,33.0
1095.094054913823,59.0
1098.438966994816,71.0
1101.7838790758087,79.0
1105.1287911568015,128.0
1108.4737032377946,295.0
1111.8186153187876,587.0
1115.1635273997806,599.0
1118.5084394807734,333.0
1121.8533515617662,142.0
1125.198263642759,51.0
1128.543175723752,31.0
1131.8880878047448,41.0
1135.2329998857376,37.0
1138.5779119667307,50.0
1141.9228240477237,50.0
1145.2677361287165,99.0
1148.6126482097095,94.0
1151.9575602907023,66.0
1155.302472371695,40.0
1158.6473844526881,19.0
1161.992296533681,41.0
1165.3372086146737,28.0
1168.6821206956668,30.0
1172.0270327766598,55.0
1175.3719448576526,50.0
1178.7168569386456,29.0
1182.0617690196384,29.0
1185.4066811006312,24.0
1188.7515931816242,2.0
1192.096505262617,49.0
1195.4414173436098,10.0
1198.7863294246029,42.0
1202.1312415055959,34.0
1205.4761535865887,43.0
1208.8210656675815,15.0
1212.1659777485745,37.0
1215.5108898295673,28.0
1218.8558019105603,34.0
1222.2007139915531,63.0
1225.545626072546,127.0
1228.890538153539,207.0
1232.235450234532,220.0
1235.5803623155248,159.0
1238.9252743965176,62.0
1242.2701864775106,59.0
1245.6150985585034,38.0
1248.9600106394964,32.0
1252.3049227204892,41.0
1255.649834801482,11.0
1258.994746882475,30.0
1262.339658963468,26.0
