pulseheight,counts_ch_A,counts_ch_B
98.36265884652981,768,0
99.58455522971653,728,0
100.80645161290323,724,0
102.02834799608993,728,0
103.25024437927664,698,0
104.47214076246334,653,0
105.69403714565004,646,0
106.91593352883676,658,0
108.13782991202346,670,0
109.35972629521017,750,0
110.58162267839687,662,0
111.80351906158359,559,0
113.02541544477029,564,0
114.24731182795699,551,0
115.4692082111437,529,0
116.6911045943304,524,0
117.91300097751711,505,0
119.13489736070382,494,0
120.35679374389052,501,0
121.57869012707722,526,0
122.80058651026394,496,0
124.02248289345064,513,0
125.24437927663735,514,0
126.46627565982405,454,0
127.68817204301075,458,0
128.91006842619748,525,0
130.13196480938416,638,0
131.3538611925709,454,0
132.57575757575756,362,0
133.7976539589443,378,0
135.01955034213097,350,0
136.2414467253177,360,0
137.46334310850438,363,0
138.6852394916911,347,0
139.90713587487784,346,0
141.1290322580645,355,0
142.35092864125124,347,0
143.57282502443792,340,0
144.79472140762465,329,0
146.01661779081132,323,0
147.23851417399806,353,0
148.46041055718473,318,0
149.68230694037146,328,0
150.90420332355816,308,0
152.12609970674487,262,0
153.3479960899316,300,0
154.56989247311827,278,0
155.791788856305,253,0
157.01368523949168,320,0
158.2355816226784,260,0
159.45747800586508,289,0
160.67937438905182,257,0
161.90127077223852,253,0
163.12316715542522,284,0
164.34506353861195,246,0
165.56695992179863,237,0
166.78885630498536,248,0
168.01075268817203,225,0
169.23264907135876,246,0
170.45454545454544,235,0
171.67644183773217,250,0
172.89833822091884,233,0
174.12023460410558,230,0
175.3421309872923,195,0
176.56402737047898,235,0
177.7859237536657,207,0
179.0078201368524,215,0
180.22971652003912,219,0
181.4516129032258,179,0
182.67350928641252,206,0
183.8954056695992,195,0
185.11730205278593,196,0
186.33919843597263,237,0
187.56109481915934,284,0
188.78299120234607,278,0
190.00488758553274,195,0
191.22678396871947,165,0
192.44868035190615,174,0
193.67057673509288,172,0
194.89247311827955,176,0
196.11436950146629,171,0
197.33626588465296,174,0
198.5581622678397,184,0
199.78005865102642,181,0
201.0019550342131,157,0
202.22385141739983,171,0
203.4457478005865,165,0
204.66764418377323,167,0
205.8895405669599,168,0
207.11143695014664,177,0
208.33333333333331,144,0
209.55522971652005,187,0
210.77712609970675,152,0
211.99902248289345,184,0
213.22091886608018,268,0
214.44281524926686,264,0
215.6647116324536,233,0
216.88660801564026,156,0
218.108504398827,143,0
219.33040078201367,142,0
220.5522971652004,153,0
221.77419354838707,158,0
222.9960899315738,347,0
224.21798631476054,340,0
225.4398826979472,197,0
226.66177908113394,148,0
227.88367546432062,122,0
229.10557184750735,131,0
230.32746823069402,129,0
231.54936461388075,126,0
232.77126099706743,143,0
233.99315738025416,111,0
235.2150537634409,115,0
236.43695014662757,113,0
237.6588465298143,108,0
238.88074291300097,131,0
240.1026392961877,130,0
241.32453567937438,118,0
242.5464320625611,143,0
243.76832844574778,125,0
244.99022482893452,110,0
246.21212121212122,111,0
247.43401759530792,118,0
248.65591397849465,110,0
249.87781036168133,127,0
251.09970674486806,128,0
